	Name	Pairwise Identity	Accession	Bit-Score	Description	E Value	BlastHitOrganism	Query	BlastHitTaxonomy	GH	Metagenome	gene_id	fasta	RPKM	scaffold	KaijuTaxonomy	Domain	Phylum	Class	Order	Family	Genus	Species	Order_mg_gh_abund	Order_mg_abund	Order_mg_cnt	custom_label	is_selected	is_selected_upd	custom_label_upd	custom_label_upd_cnt
653	MBM3695933	58.4	MBM3695933	1116.29	glycoside hydrolase [Actinomycetes bacterium]	0.0	Actinomycetes bacterium	default_control_NODE_5244_length_6278_cov_3.461538_2	Bacteria; Actinomycetota	GH57	Control	default_control_NODE_5244_length_6278_cov_3.461538_2	default_control	1.7466	NODE_5244_length_6278_cov_3.461538	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Nitriliruptoria; Nitriliruptorales; Nitriliruptoraceae; Nitriliruptor; Nitriliruptor alkaliphilus; 	Bacteria	Actinomycetota	Nitriliruptoria	Nitriliruptorales	Nitriliruptoraceae	Nitriliruptor	Nitriliruptor alkaliphilus	9.67741935483871	0.8771929824561403	3	GH57: Nitriliruptorales	0	0	GH57: Others	31
654	MDP8905665	76.6	MDP8905665	805.053	DUF1926 domain-containing protein [Chloroflexota bacterium]	0.0	Chloroflexota bacterium	default_control_NODE_17668_length_3480_cov_3.181604_1	Bacteria; Chloroflexota	GH57	Control	default_control_NODE_17668_length_3480_cov_3.181604_1	default_control	1.5447	NODE_17668_length_3480_cov_3.181604	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Pseudonocardiales; Pseudonocardiaceae; Gandjariella; Gandjariella thermophila; 	Bacteria	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Gandjariella	Gandjariella thermophila	9.67741935483871	0.8771929824561403	3	GH57: Pseudonocardiales	0	0	GH57: Others	31
655	MBA3430663	62.9	MBA3430663	629.017	DUF3536 domain-containing protein [Actinomycetes bacterium]	0.0	Actinomycetes bacterium	default_control_NODE_190_length_23575_cov_6.051153_6	Bacteria; Actinomycetota	GH57	Control	default_control_NODE_190_length_23575_cov_6.051153_6	default_control	1.6027	NODE_190_length_23575_cov_6.051153	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Pseudonocardiales; Pseudonocardiaceae; Longimycelium; Longimycelium tulufanense; 	Bacteria	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Longimycelium	Longimycelium tulufanense	9.67741935483871	0.8771929824561403	3	GH57: Pseudonocardiales	0	0	GH57: Others	31
656	MBW3594588	60.0	MBW3594588	785.793	DUF1925 domain-containing protein [Actinomycetes bacterium]	0.0	Actinomycetes bacterium	default_control_NODE_190_length_23575_cov_6.051153_13	Bacteria; Actinomycetota	GH57	Control	default_control_NODE_190_length_23575_cov_6.051153_13	default_control	1.6027	NODE_190_length_23575_cov_6.051153	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Pseudonocardiales; Pseudonocardiaceae; Longimycelium; Longimycelium tulufanense; 	Bacteria	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Longimycelium	Longimycelium tulufanense	9.67741935483871	0.8771929824561403	3	GH57: Pseudonocardiales	0	0	GH57: Others	31
657	MBA3264103	77.7	MBA3264103	396.741	DUF1957 domain-containing protein [Thermoleophilaceae bacterium]	8.71e-134	Thermoleophilaceae bacterium	default_control_NODE_34134_length_2514_cov_2.202708_1	Bacteria; Actinomycetota; Thermoleophilia; Thermoleophilales; Thermoleophilaceae	GH57	Control	default_control_NODE_34134_length_2514_cov_2.202708_1	default_control	1.7257	NODE_34134_length_2514_cov_2.202708	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Thermoleophilia; Solirubrobacterales; environmental samples; uncultured Solirubrobacterales bacterium; 	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	unclassified Solirubrobacterales	unclassified Solirubrobacterales	unclassified Solirubrobacterales	9.67741935483871	0.8771929824561403	3	GH57: Solirubrobacterales	0	0	GH57: Others	31
658	MBA3264103	74.6	MBA3264103	606.29	DUF1957 domain-containing protein [Thermoleophilaceae bacterium]	0.0	Thermoleophilaceae bacterium	default_control_NODE_19079_length_3355_cov_6.494509_4	Bacteria; Actinomycetota; Thermoleophilia; Thermoleophilales; Thermoleophilaceae	GH57	Control	default_control_NODE_19079_length_3355_cov_6.494509_4	default_control	3.3643	NODE_19079_length_3355_cov_6.494509	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Thermoleophilia; Solirubrobacterales; unclassified Solirubrobacterales; Solirubrobacterales bacterium; 	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	unclassified Solirubrobacterales	unclassified Solirubrobacterales	unclassified Solirubrobacterales	9.67741935483871	0.8771929824561403	3	GH57: Solirubrobacterales	0	0	GH57: Others	31
659	UCH86680	64.3	UCH86680	1105.51	MAG: DUF3536 domain-containing protein [Dehalococcoidia bacterium]	0.0	Dehalococcoidia bacterium	default_control_NODE_13720_length_3949_cov_1.783574_2	Bacteria; Chloroflexota; Dehalococcoidia	GH57	Control	default_control_NODE_13720_length_3949_cov_1.783574_2	default_control	0.9236	NODE_13720_length_3949_cov_1.783574	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Solirubrobacter; unclassified Solirubrobacter; Solirubrobacter sp. CPCC 204708; 	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	unclassified Solirubrobacter	9.67741935483871	0.8771929824561403	3	GH57: Solirubrobacterales	0	0	GH57: Others	31
660	TVR71427	94.7	TVR71427	575.859	DUF3536 domain-containing protein [Sphaerobacteraceae bacterium]	0.0	Sphaerobacteraceae bacterium	default_control_NODE_17096_length_3540_cov_2.466359_3	Bacteria; Thermomicrobiota; Thermomicrobia; Sphaerobacterales; Sphaerobacterineae; Sphaerobacteraceae	GH57	Control	default_control_NODE_17096_length_3540_cov_2.466359_3	default_control	1.1077	NODE_17096_length_3540_cov_2.466359	cellular organisms; Bacteria; Terrabacteria group; Thermomicrobiota; Thermomicrobia; Sphaerobacterales; Sphaerobacterineae; Sphaerobacteraceae; unclassified Sphaerobacteraceae; Sphaerobacteraceae bacterium; 	Bacteria	Thermomicrobiota	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae	unclassified Sphaerobacteraceae	unclassified Sphaerobacteraceae	3.225806451612903	0.29239766081871343	1	GH57: Sphaerobacterales	0	0	GH57: Others	31
661	MCC5949826	75.5	MCC5949826	307.375	DUF3536 domain-containing protein [Nitriliruptoraceae bacterium]	1.5600000000000001e-97	Nitriliruptoraceae bacterium	default_control_NODE_7360_length_5366_cov_7.612403_1	Bacteria; Actinomycetota; Nitriliruptoria; Nitriliruptorales; Nitriliruptoraceae	GH57	Control	default_control_NODE_7360_length_5366_cov_7.612403_1	default_control	2.2523	NODE_7360_length_5366_cov_7.612403	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Streptosporangiales; Nocardiopsaceae; Nocardiopsis; Nocardiopsis aegyptia; 	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Nocardiopsaceae	Nocardiopsis	Nocardiopsis aegyptia	3.225806451612903	0.29239766081871343	1	GH57: Streptosporangiales	0	0	GH57: Others	31
662	MBS3939481	63.3	MBS3939481	877.856	DUF3536 domain-containing protein [Actinomycetes bacterium]	0.0	Actinomycetes bacterium	default_control_NODE_19406_length_3324_cov_4.806591_3	Bacteria; Actinomycetota	GH57	Control	default_control_NODE_19406_length_3324_cov_4.806591_3	default_control	1.7642	NODE_19406_length_3324_cov_4.806591	cellular organisms; Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae; Candidatus Sulfotelmatobacter; Candidatus Sulfotelmatobacter kueseliae; 	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Candidatus Sulfotelmatobacter	Candidatus Sulfotelmatobacter kueseliae	3.225806451612903	0.29239766081871343	1	GH57: Terriglobales	0	0	GH57: Others	31
663	MDP9023100	62.7	MDP9023100	983.015	DUF3536 domain-containing protein [Actinomycetota bacterium]	0.0	Actinomycetota bacterium	default_control_NODE_5257_length_6270_cov_3.983691_2	Bacteria; Actinomycetota	GH57	Control	default_control_NODE_5257_length_6270_cov_3.983691_2	default_control	1.7128	NODE_5257_length_6270_cov_3.983691	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Clostridia; Thermoanaerobacterales; unclassified Thermoanaerobacterales; Thermoanaerobacterales bacterium 50_218; 	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	unclassified Thermoanaerobacterales	unclassified Thermoanaerobacterales	unclassified Thermoanaerobacterales	3.225806451612903	0.29239766081871343	1	GH57: Thermoanaerobacterales	0	0	GH57: Others	31
664	TVR50806	71.9	TVR50806	605.905	DUF3536 domain-containing protein [Gemmatimonadales bacterium]	0.0	Gemmatimonadales bacterium	default_control_NODE_9913_length_4640_cov_6.616042_3	Bacteria; Gemmatimonadota; Gemmatimonadetes; Gemmatimonadales	GH57	Control	default_control_NODE_9913_length_4640_cov_6.616042_3	default_control	2.0473	NODE_9913_length_4640_cov_6.616042	cellular organisms; Bacteria; Terrabacteria group; Thermomicrobiota; Thermomicrobia; Thermomicrobia incertae sedis; Thermorudis; Thermorudis peleae; 	Bacteria	Thermomicrobiota	Thermomicrobia	Thermomicrobia	Thermomicrobia incertae sedis	Thermorudis	Thermorudis peleae	3.225806451612903	0.29239766081871343	1	GH57: Thermomicrobia	0	0	GH57: Others	31
665	MDP8958644	53.6	MDP8958644	706.057	DUF3536 domain-containing protein [Actinomycetota bacterium]	0.0	Actinomycetota bacterium	default_control_NODE_27280_length_2806_cov_1.903994_2	Bacteria; Actinomycetota	GH57	Control	default_control_NODE_27280_length_2806_cov_1.903994_2	default_control	0.7009	NODE_27280_length_2806_cov_1.903994	cellular organisms; Bacteria; Acidobacteriota; unclassified Acidobacteriota; Acidobacteriota bacterium; 	Bacteria	Acidobacteriota	unclassified Acidobacteriota	unclassified Acidobacteriota	unclassified Acidobacteriota	unclassified Acidobacteriota	unclassified Acidobacteriota	3.225806451612903	0.29239766081871343	1	GH57: unclassified Acidobacteriota	0	0	GH57: Others	31
666	MBA2317713	67.5	MBA2317713	754.592	DUF3536 domain-containing protein [Euzebyales bacterium]	0.0	Euzebyales bacterium	default_control_NODE_20324_length_3246_cov_5.282739_2	Bacteria; Actinomycetota; Nitriliruptoria; Euzebyales	GH57	Control	default_control_NODE_20324_length_3246_cov_5.282739_2	default_control	1.902	NODE_20324_length_3246_cov_5.282739	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; 	Bacteria	Actinomycetota	Actinomycetes	unclassified Actinomycetes	unclassified Actinomycetes	unclassified Actinomycetes	unclassified Actinomycetes	3.225806451612903	0.29239766081871343	1	GH57: unclassified Actinomycetes	0	0	GH57: Others	31
667	MBA3760384	80.9	MBA3760384	426.787	DUF1957 domain-containing protein [Gemmatimonadales bacterium]	2.32e-147	Gemmatimonadales bacterium	default_control_NODE_179_length_23982_cov_4.861075_20	Bacteria; Gemmatimonadota; Gemmatimonadetes; Gemmatimonadales	GH57	Control	default_control_NODE_179_length_23982_cov_4.861075_20	default_control	1.6098	NODE_179_length_23982_cov_4.861075	cellular organisms; Bacteria; environmental samples; uncultured bacterium; 	Bacteria	environmental samples	uncultured bacterium	unclassified Bacteria	unclassified Bacteria	unclassified Bacteria	unclassified Bacteria	6.451612903225806	0.5847953216374269	2	GH57: unclassified Bacteria	0	0	GH57: Others	31
668	MBA2317713	61.2	MBA2317713	953.74	DUF3536 domain-containing protein [Euzebyales bacterium]	0.0	Euzebyales bacterium	default_control_NODE_11021_length_4412_cov_5.090888_3	Bacteria; Actinomycetota; Nitriliruptoria; Euzebyales	GH57	Control	default_control_NODE_11021_length_4412_cov_5.090888_3	default_control	1.5101	NODE_11021_length_4412_cov_5.090888	cellular organisms; Bacteria; 	Bacteria	unclassified Bacteria	unclassified Bacteria	unclassified Bacteria	unclassified Bacteria	unclassified Bacteria	unclassified Bacteria	6.451612903225806	0.5847953216374269	2	GH57: unclassified Bacteria	0	0	GH57: Others	31
669	MCA9225522	84.7	MCA9225522	635.95	DUF3536 domain-containing protein [Planctomycetales bacterium]	0.0	Planctomycetales bacterium	default_control_NODE_30830_length_2643_cov_2.208106_2	Bacteria; Planctomycetota; Planctomycetia; Planctomycetales	GH57	Control	default_control_NODE_30830_length_2643_cov_2.208106_2	default_control	0.8208	NODE_30830_length_2643_cov_2.208106	cellular organisms; Bacteria; PVC group; Candidatus Abyssubacteria; Candidatus Abyssubacteria bacterium SURF_5; 	Bacteria	Candidatus Abyssubacteria	unclassified Candidatus Abyssubacteria	unclassified Candidatus Abyssubacteria	unclassified Candidatus Abyssubacteria	unclassified Candidatus Abyssubacteria	unclassified Candidatus Abyssubacteria	3.225806451612903	0.29239766081871343	1	GH57: unclassified Candidatus Abyssubacteria	0	0	GH57: Others	31
670	HAO99019	80.6	HAO99019	797.349	DUF1957 domain-containing protein [Fibrobacterota bacterium]	0.0	Fibrobacterota bacterium	default_control_NODE_18434_length_3412_cov_1.748726_4	Bacteria; Fibrobacterota	GH57	Control	default_control_NODE_18434_length_3412_cov_1.748726_4	default_control	0.772	NODE_18434_length_3412_cov_1.748726	cellular organisms; Bacteria; Terrabacteria group; Chloroflexota; unclassified Chloroflexota; Chloroflexi bacterium RBG_16_69_14; 	Bacteria	Chloroflexota	unclassified Chloroflexota	unclassified Chloroflexota	unclassified Chloroflexota	unclassified Chloroflexota	unclassified Chloroflexota	9.67741935483871	0.8771929824561403	3	GH57: unclassified Chloroflexota	0	0	GH57: Others	31
671	MBA3430663	64.4	MBA3430663	653.67	DUF3536 domain-containing protein [Actinomycetes bacterium]	0.0	Actinomycetes bacterium	default_control_NODE_264_length_21403_cov_6.801369_6	Bacteria; Actinomycetota	GH57	Control	default_control_NODE_264_length_21403_cov_6.801369_6	default_control	1.8862	NODE_264_length_21403_cov_6.801369	cellular organisms; Bacteria; Terrabacteria group; Chloroflexota; unclassified Chloroflexota; Chloroflexota bacterium; 	Bacteria	Chloroflexota	unclassified Chloroflexota	unclassified Chloroflexota	unclassified Chloroflexota	unclassified Chloroflexota	unclassified Chloroflexota	9.67741935483871	0.8771929824561403	3	GH57: unclassified Chloroflexota	0	0	GH57: Others	31
672	MBW3594588	58.1	MBW3594588	770.77	DUF1925 domain-containing protein [Actinomycetes bacterium]	0.0	Actinomycetes bacterium	default_control_NODE_264_length_21403_cov_6.801369_13	Bacteria; Actinomycetota	GH57	Control	default_control_NODE_264_length_21403_cov_6.801369_13	default_control	1.8862	NODE_264_length_21403_cov_6.801369	cellular organisms; Bacteria; Terrabacteria group; Chloroflexota; unclassified Chloroflexota; Chloroflexota bacterium; 	Bacteria	Chloroflexota	unclassified Chloroflexota	unclassified Chloroflexota	unclassified Chloroflexota	unclassified Chloroflexota	unclassified Chloroflexota	9.67741935483871	0.8771929824561403	3	GH57: unclassified Chloroflexota	0	0	GH57: Others	31
673	MBI4512526	59.6	MBI4512526	919.457	DUF3536 domain-containing protein [Gemmatimonadota bacterium]	0.0	Gemmatimonadota bacterium	default_control_NODE_28812_length_2730_cov_1.791180_1	Bacteria; Gemmatimonadota	GH57	Control	default_control_NODE_28812_length_2730_cov_1.791180_1	default_control	1.2399	NODE_28812_length_2730_cov_1.791180	cellular organisms; Bacteria; delta/epsilon subdivisions; Deltaproteobacteria; unclassified Deltaproteobacteria; Deltaproteobacteria bacterium; 	Bacteria	delta/epsilon subdivisions	Deltaproteobacteria	unclassified Deltaproteobacteria	unclassified Deltaproteobacteria	unclassified Deltaproteobacteria	unclassified Deltaproteobacteria	3.225806451612903	0.29239766081871343	1	GH57: unclassified Deltaproteobacteria	0	0	GH57: Others	31
674	MCH7989519	74.9	MCH7989519	1175.61	alpha-amylase/alpha-mannosidase [Planctomycetota bacterium]	0.0	Planctomycetota bacterium	default_control_NODE_26867_length_2827_cov_2.914182_1	Bacteria; Planctomycetota	GH57	Control	default_control_NODE_26867_length_2827_cov_2.914182_1	default_control	1.5136	NODE_26867_length_2827_cov_2.914182	cellular organisms; Bacteria; PVC group; Planctomycetota; unclassified Planctomycetota; Planctomycetota bacterium; 	Bacteria	Planctomycetota	unclassified Planctomycetota	unclassified Planctomycetota	unclassified Planctomycetota	unclassified Planctomycetota	unclassified Planctomycetota	3.225806451612903	0.29239766081871343	1	GH57: unclassified Planctomycetota	0	0	GH57: Others	31
675	WP_111640944	70.9	WP_111640944	989.564	family 43 glycosylhydrolase [Marinimicrobium alkaliphilum]	0.0	Marinimicrobium alkaliphilum	default_control_NODE_7395_length_5356_cov_2.665278_1	Bacteria; Pseudomonadota; Gammaproteobacteria; Cellvibrionales; Cellvibrionaceae; Marinimicrobium	GH97	Control	default_control_NODE_7395_length_5356_cov_2.665278_1	default_control	0.6632	NODE_7395_length_5356_cov_2.665278	cellular organisms; Bacteria; Pseudomonadota; Gammaproteobacteria; Cellvibrionales; Cellvibrionaceae; Marinimicrobium; 	Bacteria	Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Marinimicrobium	unclassified Marinimicrobium	25.0	0.29239766081871343	1	GH97: Cellvibrionales	0	0	GH97: Others	4
676	TRO95395	95.5	TRO95395	776.548	glycoside hydrolase family 97 protein [Glycocaulis profundi]	0.0	Glycocaulis profundi	default_control_NODE_3506_length_7575_cov_5.512537_2	Bacteria; Pseudomonadota; Alphaproteobacteria; Maricaulales; Maricaulaceae; Glycocaulis	GH97	Control	default_control_NODE_3506_length_7575_cov_5.512537_2	default_control	1.3138	NODE_3506_length_7575_cov_5.512537	cellular organisms; Bacteria; Pseudomonadota; Alphaproteobacteria; Maricaulales; Maricaulaceae; Glycocaulis; Glycocaulis profundi; 	Bacteria	Pseudomonadota	Alphaproteobacteria	Maricaulales	Maricaulaceae	Glycocaulis	Glycocaulis profundi	25.0	0.29239766081871343	1	GH97: Maricaulales	0	0	GH97: Others	4
677	MBA3894039	81.8	MBA3894039	1124.77	glycoside hydrolase family 97 protein [Gemmatimonadales bacterium]	0.0	Gemmatimonadales bacterium	default_control_NODE_30615_length_2652_cov_1.439612_2	Bacteria; Gemmatimonadota; Gemmatimonadetes; Gemmatimonadales	GH97	Control	default_control_NODE_30615_length_2652_cov_1.439612_2	default_control	0.9573	NODE_30615_length_2652_cov_1.439612	cellular organisms; Bacteria; FCB group; Gemmatimonadota; unclassified Gemmatimonadota; Gemmatimonadota bacterium; 	Bacteria	Gemmatimonadota	unclassified Gemmatimonadota	unclassified Gemmatimonadota	unclassified Gemmatimonadota	unclassified Gemmatimonadota	unclassified Gemmatimonadota	50.0	0.5847953216374269	2	GH97: unclassified Gemmatimonadota	0	0	GH97: Others	4
678	MBR9989167	77.2	MBR9989167	974.541	glycoside hydrolase family 97 protein [Gemmatimonadota bacterium]	0.0	Gemmatimonadota bacterium	default_control_NODE_31085_length_2633_cov_2.602504_1	Bacteria; Gemmatimonadota	GH97	Control	default_control_NODE_31085_length_2633_cov_2.602504_1	default_control	1.0412	NODE_31085_length_2633_cov_2.602504	cellular organisms; Bacteria; FCB group; Gemmatimonadota; unclassified Gemmatimonadota; Gemmatimonadetes bacterium T265; 	Bacteria	Gemmatimonadota	unclassified Gemmatimonadota	unclassified Gemmatimonadota	unclassified Gemmatimonadota	unclassified Gemmatimonadota	unclassified Gemmatimonadota	50.0	0.5847953216374269	2	GH97: unclassified Gemmatimonadota	0	0	GH97: Others	4
